ID,class
243787506,unknown
165907172,unknown
84750134,unknown
106742482,unknown
121540118,unknown
22166038,2
244726602,unknown
106307217,unknown
69726554,unknown
105430458,unknown
333044270,2
1802943,unknown
43104600,unknown
78638575,unknown
391791924,unknown
43348515,2
335450291,2
72643573,unknown
245158169,unknown
3402358,unknown
13394693,unknown
68953619,unknown
84756269,unknown
256774164,unknown
310401436,unknown
283190988,1
272108212,unknown
72405939,unknown
163700258,unknown
73184053,unknown
106390579,unknown
179081358,unknown
218275067,2
331530565,2
105985436,unknown
1954030,unknown
239726022,unknown
353006256,2
355108698,unknown
386304684,unknown
234598066,unknown
232345692,1
54896110,unknown
94552317,unknown
175458266,unknown
342934610,unknown
201749887,2
234225198,unknown
190013172,unknown
35917677,unknown
163883159,unknown
218143781,unknown
15510514,unknown
225690880,unknown
94769285,2
225055319,2
372539869,2
6850536,unknown
64223980,unknown
12780702,2
12713058,2
234224106,unknown
121492476,unknown
314791778,unknown
200719542,unknown
1871687,unknown
155665841,unknown
36114266,unknown
164726306,unknown
155720760,2
248900488,unknown
372680547,unknown
3318249,unknown
93994362,unknown
218060503,unknown
235086509,unknown
244688160,unknown
272763404,unknown
94122522,2
106761396,2
736907,unknown
197040485,unknown
241965066,unknown
272467027,2
355009201,2
140189832,unknown
73254238,unknown
198751216,unknown
175512551,2
225681854,2
279130076,2
105847456,2
12779384,1
288857455,unknown
218128023,unknown
21498012,2
218109653,unknown
164671763,unknown
355127395,unknown
383076239,2
310464862,2
331552905,unknown
86965054,unknown
12786035,unknown
355124210,unknown
246146258,unknown
232012632,unknown
62019611,2
72312714,unknown
19306188,unknown
242495091,unknown
66548659,unknown
310469426,unknown
81984930,unknown
94447251,unknown
3905058,2
148545215,unknown
69383263,unknown
331545964,unknown
174771811,unknown
98655010,unknown
28067666,unknown
272175282,2
157610517,unknown
12979438,unknown
106417628,2
242491602,unknown
339091750,unknown
230530309,unknown
272377448,unknown
86630147,unknown
88079760,unknown
390040099,2
238505168,unknown
159940894,unknown
190427986,unknown
234698066,unknown
70830170,unknown
16271838,unknown
258101194,2
84719010,1
51394132,1
15240358,1
97446706,unknown
249243571,unknown
94043101,unknown
145114685,unknown
12779926,unknown
163592176,unknown
244712021,unknown
378338228,unknown
563635,2
121462253,unknown
208953839,unknown
339067159,unknown
210629070,unknown
188557332,2
209485489,unknown
30552445,unknown
286791108,2
339105158,unknown
224707945,unknown
163841603,unknown
73884490,unknown
382997239,unknown
209059726,unknown
224740602,unknown
210570551,2
84492751,unknown
29920434,unknown
116178462,2
94559478,2
200515585,unknown
3876945,unknown
230592577,2
116749414,2
94555457,unknown
245424521,2
163854971,unknown
312138506,unknown
346386364,unknown
296713705,2
128117820,unknown
39877439,2
339060199,unknown
47631145,unknown
65721026,unknown
219541386,unknown
244373194,unknown
29913056,unknown
372751896,unknown
94961605,unknown
199944365,2
12789343,unknown
336432167,unknown
127474733,unknown
114898290,2
243056106,unknown
191390809,2
152612253,2
116054110,1
13247783,unknown
29258261,2
141015645,unknown
272747926,unknown
54840108,2
339093019,unknown
73449638,unknown
244309915,2
115538854,unknown
91826370,unknown
91831936,unknown
300524113,2
309930963,unknown
288596232,unknown
232956030,unknown
86575262,unknown
335000112,2
244278618,unknown
363344625,2
248888612,unknown
336433316,unknown
116129489,2
198778108,unknown
73248004,2
56174432,unknown
9500747,2
91870675,unknown
346853720,unknown
331513076,2
96578023,unknown
98230927,2
72628026,unknown
314822130,unknown
1605113,2
246972882,unknown
331508148,unknown
310467546,2
105848916,unknown
164774996,unknown
73027470,2
151876905,unknown
316100073,2
73086785,unknown
200972508,unknown
106355658,unknown
69781307,unknown
7550622,unknown
218274128,unknown
9414084,unknown
115072588,unknown
56436291,unknown
218558078,unknown
15832644,unknown
218272445,unknown
99145888,unknown
372679660,unknown
96305581,unknown
234248773,unknown
4659613,unknown
155835839,unknown
331518579,unknown
15980122,unknown
355089246,unknown
339156197,unknown
321774764,2
98961050,2
21678653,unknown
218069252,2
105126902,2
390062330,unknown
94471032,unknown
241487284,unknown
121540276,unknown
363074307,unknown
20172945,unknown
312817060,unknown
363678957,unknown
34559995,unknown
84313961,2
69987546,unknown
113649806,2
294499295,unknown
372819246,unknown
310076316,unknown
67628274,2
294481015,unknown
98975280,unknown
190827605,unknown
355005707,unknown
15235816,1
272682340,unknown
106414252,2
105421782,unknown
272141225,unknown
294330898,unknown
70491054,unknown
218292025,unknown
148887587,unknown
86879471,unknown
200638898,2
208970579,2
288432319,unknown
12789081,2
34845855,unknown
156093428,unknown
87701763,unknown
72614133,unknown
244638360,unknown
241486836,unknown
139530890,unknown
339567543,2
226444277,unknown
4988292,unknown
241510425,unknown
158596877,unknown
16311674,unknown
390402646,unknown
94225560,unknown
43314834,unknown
3274500,unknown
94648557,2
22891722,2
372726607,1
139248865,unknown
106326169,unknown
218286436,unknown
98037751,unknown
200732854,unknown
71769553,unknown
8465862,unknown
246118466,unknown
167922575,unknown
94654135,1
195419435,2
310159295,2
15430383,2
9001898,unknown
224767078,unknown
7236731,unknown
163815402,unknown
245241279,unknown
105597610,unknown
298978387,unknown
148791095,2
310475826,unknown
363093665,2
98590527,unknown
224721645,unknown
38460999,unknown
27006559,unknown
99312448,unknown
72314430,unknown
92490744,2
158605164,unknown
94341242,unknown
232409500,unknown
3313153,unknown
372739753,2
312354313,unknown
3304432,2
163901975,2
201024479,unknown
208920043,unknown
235097020,unknown
276999293,unknown
191611750,2
143028161,unknown
196105209,unknown
246043775,unknown
314756812,2
241493122,unknown
248902769,unknown
164756440,unknown
116188875,unknown
69474949,unknown
210239451,1
310559024,unknown
219717316,unknown
96433400,unknown
87631240,2
155595172,unknown
72098166,2
28227175,unknown
86825216,unknown
139232039,unknown
163804176,unknown
372884300,2
210490161,unknown
378136429,unknown
179044718,unknown
69910168,unknown
336452332,unknown
99278369,unknown
175460621,2
175446095,unknown
190876429,unknown
42626093,unknown
397660464,2
9001445,2
34433298,2
299329271,1
312469668,unknown
98093250,unknown
13429899,unknown
99247760,unknown
26760319,unknown
155822530,unknown
256321535,unknown
93225404,unknown
107108288,unknown
35144015,unknown
87954359,unknown
797403,unknown
83936226,unknown
378054455,unknown
390385283,unknown
27314137,unknown
222524285,2
97760582,unknown
73201538,unknown
106502089,unknown
156223910,unknown
312152366,unknown
38814280,unknown
390367340,unknown
248884468,unknown
298979979,unknown
15953742,unknown
339058661,unknown
163673579,unknown
362974989,unknown
22837889,2
294309093,unknown
224654893,unknown
372975446,unknown
121589100,unknown
155583306,2
190033714,unknown
246350738,unknown
67482114,unknown
131972172,2
92057029,unknown
195676809,unknown
390425812,2
355106752,unknown
30152243,unknown
179133603,2
99456989,unknown
67655303,unknown
244280886,unknown
362942986,unknown
268899306,unknown
234730324,unknown
118719944,unknown
187834800,unknown
58075730,2
115047280,2
17944089,unknown
331566613,2
355126067,unknown
79340428,unknown
94174202,2
12806020,unknown
390574124,1
219414636,2
246048700,unknown
200066875,unknown
87701588,2
29921924,unknown
13952414,unknown
173776657,unknown
14322558,unknown
230679441,unknown
12692606,unknown
153483247,2
114769975,unknown
92499353,unknown
55720610,unknown
219542654,unknown
100643310,2
218287772,unknown
44562985,unknown
372876173,unknown
148549034,2
216585649,unknown
129709624,unknown
72294238,1
43460374,unknown
200976706,2
244620550,unknown
218054035,unknown
336476594,unknown
39143969,unknown
210550735,unknown
269578793,unknown
12797383,unknown
234599186,unknown
76050560,unknown
376200615,2
245005202,2
113708893,unknown
1787201,2
200637619,unknown
15141494,2
155536708,unknown
234556265,unknown
94497352,2
226645742,unknown
54803345,2
343427340,unknown
293747974,unknown
72399767,unknown
234188172,2
209702624,unknown
309959965,unknown
226677974,unknown
30980241,unknown
399861338,unknown
151145257,2
328309572,unknown
299368254,1
96355659,unknown
71466369,unknown
269500196,1
178947697,unknown
390320256,unknown
3295824,2
97066934,unknown
230468034,unknown
355099191,unknown
232469444,unknown
17790701,2
390558673,2
85002444,1
36828290,unknown
226412644,unknown
21632518,2
73021691,unknown
149569106,unknown
198782985,unknown
208926578,unknown
344770891,unknown
133069615,unknown
289018346,2
248915076,unknown
79852299,unknown
156313165,unknown
70365734,1
2104656,unknown
209722448,unknown
72693336,2
347843363,2
349732023,2
94246468,unknown
85062110,unknown
121730053,unknown
72312918,unknown
224196601,unknown
14288110,unknown
225711378,unknown
175549988,unknown
312910309,2
67685897,unknown
156013343,unknown
272319855,unknown
29444452,unknown
66430527,2
1953446,2
13219110,2
224700710,unknown
151231601,unknown
276995130,unknown
363304958,unknown
355099338,2
121744091,2
99940809,unknown
107168121,unknown
331546368,2
216559781,2
152493294,unknown
36627218,unknown
219543675,unknown
339057111,1
367416202,unknown
390568074,unknown
29932104,unknown
390342495,2
355126311,unknown
98662740,unknown
30475332,unknown
390516947,unknown
105975212,unknown
235480254,unknown
15468493,unknown
261465111,2
141709702,unknown
94478202,unknown
209526172,unknown
73271754,2
85706122,unknown
5693182,unknown
94226592,unknown
99158034,unknown
218266543,2
12794134,unknown
63060773,unknown
123244307,2
106436422,unknown
4608040,unknown
218301064,unknown
191107458,unknown
68525190,unknown
18889172,unknown
98999493,unknown
226354306,unknown
54807177,unknown
105848921,unknown
105992458,unknown
206382040,unknown
300259465,2
83057880,unknown
156330701,2
355006782,unknown
363296845,unknown
35882707,unknown
114635481,2
85021430,unknown
339967874,unknown
86584428,unknown
38255847,2
272678116,unknown
9064082,unknown
8960991,unknown
3239815,2
58957999,unknown
230472372,unknown
92055886,unknown
386141483,unknown
230542768,unknown
162494061,unknown
190952907,unknown
157579990,unknown
105798650,unknown
13369735,unknown
204736197,2
200508995,2
139274013,1
363203363,unknown
381762810,unknown
1437197,unknown
12804386,2
289875723,unknown
279441579,2
399692340,unknown
17288176,unknown
339095181,1
130734071,unknown
4651397,unknown
3287412,unknown
231994184,unknown
218035915,unknown
200967942,unknown
73230985,2
96677936,unknown
288679891,unknown
121367653,2
62156759,2
148863771,2
386169310,2
138582086,2
190822887,2
279241765,unknown
209970510,2
246404399,unknown
158290970,unknown
244792161,unknown
339107442,unknown
272428611,2
68950415,unknown
94076813,2
51034410,unknown
37231293,2
122817438,unknown
226467962,unknown
234611805,unknown
67567157,unknown
288584249,2
71225352,unknown
272764956,unknown
339109257,unknown
283194273,1
310509951,unknown
372983905,2
106433656,unknown
390328283,unknown
98659497,unknown
41070602,unknown
68608417,unknown
1960828,unknown
9007403,unknown
390382869,unknown
368743136,unknown
81959794,unknown
84172327,2
309924055,unknown
87778686,unknown
94906235,unknown
94443097,unknown
224234586,unknown
372812265,1
230411721,unknown
13394258,unknown
8994413,unknown
12665081,unknown
390589321,unknown
96349393,unknown
95345279,2
19879073,unknown
115299847,2
178957542,unknown
97728680,unknown
355228415,unknown
378134569,2
225367094,unknown
324060150,unknown
100656358,unknown
157922088,unknown
36627198,unknown
279972889,unknown
94629046,unknown
310110716,unknown
363306176,2
95066081,unknown
331529218,unknown
93541586,unknown
276869089,unknown
224982054,unknown
174766037,unknown
116829415,unknown
94274237,unknown
312468591,2
312509358,unknown
97271358,unknown
225085175,unknown
363437383,2
87841577,unknown
232877706,unknown
234835574,unknown
15351660,2
62488229,unknown
312904370,unknown
230333948,unknown
219708044,unknown
245969477,unknown
43131855,unknown
299367544,unknown
378234630,unknown
175191001,unknown
309960792,unknown
15900035,unknown
378334815,unknown
155783150,unknown
234393588,unknown
156678211,2
390367029,unknown
378323532,unknown
3400185,unknown
310496817,unknown
34577873,unknown
13357036,2
121711545,unknown
200032632,unknown
195848822,unknown
234170911,unknown
68805745,2
103069745,unknown
212356532,2
54748552,unknown
94360794,2
94378390,unknown
11073718,unknown
125730574,unknown
162767583,unknown
157639607,unknown
175537368,unknown
92054901,unknown
94065915,unknown
43066246,unknown
261675287,unknown
231177078,2
106414670,2
100653394,unknown
29650708,unknown
17825759,2
92059660,unknown
94515711,2
361513970,unknown
245967999,unknown
42672874,2
94200759,unknown
72647164,2
97714672,unknown
288695240,unknown
248889354,unknown
378400069,unknown
238222095,unknown
42467070,unknown
4855592,unknown
174764913,unknown
98976390,unknown
105868734,unknown
378285279,unknown
298946343,unknown
303291575,unknown
148531301,unknown
192015818,unknown
94184636,unknown
106394823,unknown
94457021,unknown
71462116,unknown
84742037,unknown
97500266,2
191193108,2
8963730,unknown
355135844,2
163813929,unknown
106413479,unknown
231995257,2
218292866,unknown
111438833,unknown
248903895,unknown
75744459,2
288152076,unknown
71777203,unknown
226651302,2
29650881,unknown
27542773,2
42674486,2
219943080,unknown
336457469,unknown
155583237,unknown
158275822,unknown
167748859,unknown
8997759,unknown
156217278,unknown
49607037,unknown
20083171,unknown
86614359,unknown
93513891,unknown
244300419,unknown
92066300,unknown
248903695,unknown
94677922,unknown
155760727,unknown
312831436,unknown
241518579,2
230543198,unknown
94431004,2
29222639,2
339091722,unknown
178992459,2
272307999,2
232949450,unknown
55121184,unknown
245677587,2
272430245,unknown
40786726,unknown
248914661,unknown
93872441,unknown
246974535,unknown
105043749,unknown
70369931,2
7300420,unknown
14227634,unknown
294543531,unknown
105859510,2
12790636,2
272279712,unknown
45936391,unknown
390419983,unknown
38904123,unknown
327886918,2
12781742,unknown
200620433,2
98768705,unknown
198803365,unknown
86627608,unknown
115646047,unknown
71799573,unknown
226596416,unknown
310156817,2
88006275,unknown
72624581,unknown
57739157,unknown
331572662,unknown
294308957,unknown
144033410,unknown
99963374,unknown
5662056,2
225046680,unknown
17126105,unknown
94244500,unknown
175108164,unknown
115180884,2
234354569,unknown
218051628,2
225909152,2
268438845,unknown
72357297,2
