SOURCE,TARGET
100653390,339107410
139836653,339083409
339107438,339107440
100763253,339068479
339087016,339087014
339105876,89392836
339644769,339644708
10877958,97472031
339648610,339157945
135679363,135679366
339486499,339486501
339973130,339756104
231223851,339120938
339099060,30929892
339648613,339157945
339059208,339120938
339592080,339596969
339096356,339096338
339056876,339056867
339489903,339089533
181595596,339068725
138761465,339979953
339117577,339157919
42278513,339157945
339115940,339260132
339096346,339096338
339106309,339106422
339059163,339095637
339099298,339099301
339074669,339075076
339090154,339260239
339106298,100653383
339646406,339646404
136124544,339120938
339120961,339120946
339056870,339056867
339473457,18029425
339113031,339972704
133003378,339060199
147073212,97472031
97465398,118858205
339061163,339061167
339059140,179011959
339096342,339096338
339156516,215232691
339096353,339096338
339175229,339175100
339091069,339091074
187250196,34988523
168321508,339733822
339096357,339096338
339486501,290922143
339157945,339157927
234657208,340080543
135679354,339561332
339097081,339099990
339099011,339099009
339153666,340075634
339058307,339553552
19782894,19845434
135679251,339104363
339069758,320590573
339495626,339495629
339098966,91647948
339077798,339175100
339103434,339553089
339734382,339734388
161645385,339106802
339060154,219843640
339106794,161645385
27513592,111667011
339154146,97472031
267951252,339477116
339079350,339114911
339976249,340075634
339068155,339504804
339089385,339094183
339068155,339068158
145114685,145596519
100653394,9622265
339838914,340080732
339070584,135027030
339977556,339977560
339495604,339495606
37680627,102490714
181595599,340077315
134306735,339157945
301840773,97444080
339559909,339560956
339117350,339117352
149979997,339157945
339089986,339102267
339646275,319973100
339101889,339642723
339568993,339100670
339057180,339568317
339105647,339648620
134438829,339056867
339118278,339118260
226625856,339120984
339095183,339095181
339073720,339120938
339154135,97472031
339599746,339161579
339271334,340074400
339083930,145114685
339648620,339157945
339922020,62490384
339495602,339495604
339066893,100653394
290234606,339120283
339486517,133597648
339097077,339097081
339648606,339157945
339480410,339967868
339118479,139856363
339056867,144525769
339057177,339265345
339114958,339114960
20816925,339058274
339107240,339107245
250684567,339091948
16189593,16189585
15872619,15878564
21776888,21777151
15159495,16730061
16117642,16117639
16029462,16940751
15845548,16189585
15430383,15894450
16115135,16991737
15872590,15872598
15253029,15883955
14998856,15253029
15868085,15868069
15872623,15872598
15841409,15841416
16716657,16716828
15465087,15491441
15351660,16153591
15257754,15905017
15840942,15841409
15337144,15337152
16940892,16940751
15861664,15861217
15960061,15960075
15980122,15980275
16116821,16129329
15868074,15868069
15028803,15268904
14946550,15862117
15103610,15982986
16056980,16953595
15429692,16056972
15429677,15429692
16011878,16011901
15049929,15234332
15446597,20210169
15857653,15861217
15868084,15868069
15199978,15235799
15856048,15860135
15456799,15457010
15150076,15261076
15884399,15884090
16252376,16252847
15872830,15872598
15872821,15872598
21584538,15953752
15888222,16959620
21536709,21537005
15872619,15872598
14953672,15229483
15112787,15465087
15137895,15138060
16251929,16251932
15229483,15241123
15492280,16110849
15998625,15999067
15860144,15868069
78146807,15861664
17944089,78284367
15872626,15982925
15118605,16985124
14994481,15241123
15429720,15430383
16940745,16940751
15868197,15868069
15960070,15960061
15141494,15240282
15118570,15118605
15118605,15118641
15020743,15465087
15138060,15138069
15871986,15872598
15856048,15857653
15857653,15857651
15103610,15254369
15125437,16159593
16122440,16122455
14953302,15253029
21678653,21678687
15429692,15429696
15900035,16162295
19472391,15862117
15844657,15844617
15832637,15832644
15138060,21553836
15905017,16711945
15827585,16115135
15482363,15482371
15229483,16063129
15484104,15484118
15428383,15428388
16137141,16137568
15337152,15337156
15832644,15832651
16122455,16122463
15431495,15431497
15481577,15482363
15861664,15865436
15983000,16116821
21665134,15862117
15872626,15872598
15452913,15947809
16252847,16253006
15229483,15889460
15434873,16153591
21536349,21536709
15868193,15868069
15337152,15982986
15872823,15872598
16021689,16304985
15868090,15868069
15844617,16208240
15150066,15150076
14961520,15241123
21534204,15984089
15235816,29778647
15882152,16199035
15868082,15868069
15484118,21578291
16118334,16118337
21532195,21533850
15510503,15510514
16940889,16940751
16919656,16940751
15329980,15329986
15868198,15868069
15872826,15872598
15833403,15833444
15510514,15510525
16715771,16716657
18037121,39553415
16118337,16118339
15868088,15868069
15905017,16283616
15868079,15868069
15872598,16113836
16056978,21584538
15872624,15872598
15872630,15872598
21627670,21627992
15838327,15838332
15868086,15868069
16116821,16271838
15884397,15884090
15868069,16153583
15868069,16138524
15872618,15872598
15872621,15872598
15845025,16162295
19297364,15862117
15856048,15857752
14926685,15207434
15872820,15872598
15872598,16216080
15199978,15295255
16260075,16259625
15872631,15872598
15838332,15838337
15878564,15928291
15833444,15833758
16056980,15844657
15430383,15430754
16021689,16021695
16127370,16136703
15128877,20210169
15878564,16154501
15329974,15329980
15189524,15868069
15073760,16055965
21533208,21533288
15428388,15428395
15872633,15872598
14926685,16153591
15872636,15872598
15953752,15953742
15868072,15868069
15105310,15982986
21652695,15872590
21533288,21533540
15431497,15431503
15998615,15998625
15900038,15900035
15477276,15980945
21533850,21534204
17964173,21678653
16104646,16104632
16953595,16953606
16137135,16137141
16056990,16953595
15240358,15862117
15841416,15841826
14931165,14931420
14948917,15240480
15878933,15878564
21776812,21776888
16136703,16136705
16251932,16252279
15348903,16063725
16063717,16063129
15983064,15982986
15006053,15235816
16041583,16189585
21627665,21627670
16117639,16271838
15979878,15980122
15329980,21564898
16011901,16011905
15017077,15871986
15953742,16228554
15881661,16940751
15947791,16222343
15430754,16219660
14931420,14934730
16916595,16940751
15437655,16261065
244666167,244666170
244630834,246979389
241489750,241518344
244621766,238188006
238196190,238196168
241533505,241533507
243780856,244630834
240790216,238292569
241565696,241565698
244661469,244662033
240638561,241486807
241534005,241534006
238296237,78213055
245677587,238209808
240545762,241566424
241493122,242503846
241534006,241534007
244666183,244666189
18201222,238556996
244617133,238264267
238335649,238215792
238196121,169625610
242295493,244638360
241494816,241527378
240408236,240772761
241514309,239732625
241514670,241545689
238397694,245675728
240518323,241505575
241494733,241494735
240569166,245655840
241534093,238583391
241503809,238206851
240794342,239608198
241514511,241514515
238322925,241537923
242495087,238200005
243780825,238360727
244650425,240784107
244618662,164726306
244623019,238254374
241547261,243787506
226065645,243778587
238199197,238196182
241500867,241500869
244666183,244666186
45478034,241566118
244617510,140373222
243778378,243778379
245712777,245712789
245682222,245682229
244647913,238254374
241514526,240638552
241557997,239218333
241492496,241492498
241532203,243778374
241486836,241487196
241487278,241487281
241487237,241487278
244620268,244620270
243779090,243779091
240340979,238634435
246969821,238187904
238192611,238324168
241510425,238360728
242491602,238266622
244617260,244617489
245651379,238397626
241505575,241505579
241485235,241507581
179236491,242873530
238215792,239241141
241494733,241527362
239349550,238191091
241490311,241490315
23450745,244626224
241537034,238279001
242628356,246971401
241152184,240326330
245651320,245651332
241503879,238222095
241538187,238288520
238196182,238315563
245682229,19835881
241486834,241486836
243777776,238192726
245721900,19835881
238327577,244613057
242505643,245717563
240772761,238209799
242505642,242505643
241494567,241494570
242501466,238490081
239180764,244617500
23450745,13237575
241500127,243777869
244625834,238474011
241490272,241538508
241516739,241537034
241503818,240788152
243778375,243778378
241504668,241062867
238276683,241547839
241514515,244621831
238264284,238196190
244617133,245649789
241486825,238510456
243024143,245661230
241535004,241535006
245650180,240784100
241503808,243780855
241526883,243780689
240350007,242491903
242873530,243430579
241489750,238205894
238518672,243787940
18201222,241538640
244620550,244620553
238222095,242491591
244617043,238199999
242491969,242491970
232877706,244620267
241514515,238420645
244666170,245689995
240791136,238254374
241518918,241552555
238491518,244666183
18201222,238391102
245677587,19835881
241503292,238506212
242491970,244647857
240326330,242492273
242491602,242491622
241501471,241510349
241499583,240784004
244630890,246979389
153254233,238249920
239240036,244618659
23450745,238222600
241493235,241493305
240783133,241518349
241501493,241501518
238256936,244628511
244613057,238236336
238510456,241486834
244620508,244620510
243778391,243778573
245719088,245719099
244638360,244638368
241566105,241566111
241548897,242501466
8511812,245720843
18201222,241552361
15839263,23450745
242491591,242491602
241566100,241566105
239237057,240787379
238332934,241557997
239732625,238616243
241500943,241500946
241494607,241494612
241500934,241500939
244629564,246979389
241500127,241552403
242491903,242491990
245682229,245682235
238474011,245657134
241486807,243782732
243778573,244650343
240298507,241512596
243780987,238191482
241501475,241501478
241533160,241533164
244617508,244617510
238213118,238443449
241565346,238505168
241500643,241500645
243786911,238583676
241500309,241500313
241559501,244621831
241494301,241518918
241492924,238229270
243789644,238222600
238213083,245673640
238200006,245651320
241490289,241490295
246974535,240759506
244640877,244640882
244662033,238544249
242491970,242491973
245689995,245689997
243778374,240759135
244630878,246979279
241557997,238226904
241539041,238188278
244617212,240759025
238192726,238238222
238229262,244617133
241538241,241538243
241496522,241521421
241503809,239349550
50276553,243777889
243787506,238191642
238247335,243780808
244614075,244616106
241499534,243780987
241490543,238293970
238534257,241518579
238200005,240638508
243778111,226065645
241538243,241538247
244631626,245662300
242780204,246522320
242500173,238419360
244666170,244666173
13237573,23450745
241511810,240790216
241493235,238264471
23450745,243782956
242491887,242491888
246972518,239525177
243787506,245701309
18201222,141408629
241500869,241500871
244615773,244615774
241493119,241493122
241514670,241514677
240344121,238206851
241916602,244628499
241494731,241494733
238628104,238209798
146946654,243024143
241500645,241500649
244640521,244640523
241493119,238489506
243779071,238196121
241502052,241502055
244620502,244620508
244901310,245719088
241062867,241504674
241492508,241514670
242495091,242495092
241504085,141408629
243778630,243778694
241500121,240382352
244629226,238409730
238490614,238314731
241494814,241494816
241487284,238222599
241538508,241566408
244617495,239180764
241503808,240810272
239608198,242295493
244640519,244640521
238505168,241565349
238196194,242490894
23450745,238335650
241533507,240638875
241499583,239247427
242499837,243780678
238324122,244629564
241501489,241501493
241501677,238250328
238616815,241538187
246972879,246972882
241514526,238200705
239240024,241500881
241504085,241545786
238200014,232877706
241494816,241494817
241510349,241552403
164726306,239522826
241490295,238385757
